id,link,text
7716,https://jsom.utdallas.edu/internship-stories/7716,"['Andrew Owe', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tGlobal Education and Career Development Abroad\t\t\t', ""\n\n\t\t\t\tBefore I started my internship at Global Education Abroad, I have never heard of it but desired to acquire more experience for the future. Unknowing what to expect, I applied anyways. Little did I know, how much experience I would obtain from doing such. My first day began on January 16th at the position of Financial Analyst assigned to the task of expanding the program overseas in South Korea. To initiate the project, my group and I held weekly meetings with Steven Davis, the founder, every Saturday discussing the approach we would take to accomplish our given task throughout the following week. Some of our tasks included researching different Korean universities with abroad programs, creating excel spreadsheets for the costs of different programs, designing brochures to distribute, and etc. All these tasks comprised, contributed to our success for this project and gave me skills and experiences that I won't forget. Being in a group/professional setting, although remote, allowed me to hone my communication skills by being consistent and aware of what our objectives and when our deadlines were set. Thanks to Steven Davis, my teammates, and everyone at Global Education Abroad, I am now better prepared for whatever career lies ahead and am grateful for this opportunity. \n(No pictures of myself were taken throughout this internship for it was remote)\n#UTDBSFIN #hireJSOM "", '\n\t\t\tOutlook 365\t\t\t', 'For the past 2 semesters, I have had the amazing opportunity to work as a finance intern at Nanoscop ...', 'My internship experience at Emersons Commercial Real Estate was amazing! I have learned so much over ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7717,https://jsom.utdallas.edu/internship-stories/7717,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7718,https://jsom.utdallas.edu/internship-stories/7718,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7719,https://jsom.utdallas.edu/internship-stories/7719,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7720,https://jsom.utdallas.edu/internship-stories/7720,"['Divya Gharat', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tMary Kay Inc.\t\t\t', ""\n\n\t\t\t\tI am thrilled to recount my journey as a Digital Business Solutions intern with Mary Kay during the Spring of 2023. Mary Kay's mission to empower women and their families worldwide has been an inspiration to me. Since the Summer of 2022, I have been a part of the team and the experience has been both enlightening and rewarding. I would like to express my gratitude to Sree Kollipara for imparting her expertise and guidance during my training.\nAs a Digital Business Solutions- Quality Assurance Intern, my primary focus was on the Mobile Publisher project. I played an active role in launching the 'Intouch' e-commerce application for the online purchase of Mary Kay products. My project management skills were honed as I used Jira to manage the Mobile Publisher project. I diligently monitored open issues, resolved them, and updated the team on project progress. I conducted User Acceptance Testing on the e-commerce test-cases and created additional test-cases as required. Under Sree's leadership, I managed a team by collecting their updates on the Mobile Publisher project and efficiently managing their tickets on Jira. I attended daily Scrum meetings to share and collect updates on project progress. I also worked collaboratively with Business and Development teams to document project requirements.\nI am grateful for this Spring internship opportunity as it has allowed me to improve my project management skills while connecting with experts from the Digital Business Solutions team. Can't wait to keep on 'Doing something Beautiful'.\n#utdmsitm "", '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7721,https://jsom.utdallas.edu/internship-stories/7721,"['Fides Almonte', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tGrant Thornton LLP\t\t\t', '\n\n\t\t\t\tThis semester I had the amazing opportunity to work as a Tax Intern at Grant Thornton. I am so grateful to have had the opportunity to connect with such amazing people. \nThrough my internship, I was able to get a snapshot of the day to day work of a Tax associate. I met such amazing and kind mentors as well as connected with other students on the same journey as me. \nI remember going into the office on the first day, and being both nervous and excited for what was to come (maybe more nervous than excited at the time.) Although I learned a lot of concepts in Finance and Accounting, thereâ€™s a difference between learning it in an academic setting and applying it into the real world. However as time went on, I gradually became more confident and comfortable, and this was largely due to the people who helped me throughout my internship. Whether this be the people who walked me through the technical and conceptual concepts or the people who I talked to about my day. Everyone in the office was so kind and genuine. I truly enjoyed coming in every week and learned so much. \nI did not expect the 10 weeks to pass as quickly as it did, but Iâ€™m grateful for the opportunity and would like to take this time to shout out those who made my experience so great. My buddy, Samantha Aleman, my coach Taylor Maloney, my PPMD Barbara Stanton, my recruiter Tiara Nelson, and everyone else who helped me throughout the internship, thank you so much! \n#hireJSOM #UTDBSFIN #utdallas #internship ', '\n\t\t\tJSOM Handshake, Internet (e.g. company website, job search engines)\t\t\t', 'For the past 2 semesters, I have had the amazing opportunity to work as a finance intern at Nanoscop ...', 'My internship experience at Emersons Commercial Real Estate was amazing! I have learned so much over ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7722,https://jsom.utdallas.edu/internship-stories/7722,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7723,https://jsom.utdallas.edu/internship-stories/7723,"['Reshmi Upputuri', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tAmplifai Solutions\t\t\t', ""\n\n\t\t\t\tI have continued my employment as a Software Engineer Intern at AmplifAi Solutions, an innovative platform that employs AI to enhance business performance by prioritizing employee development. The organization's core mission is to provide a tailored workplace where every employee can excel by translating data into actionable insights that mimic top performers. As more and more businesses explore the new generation of hybrid work, they are looking towards AmplifAI to enhance performance, improve people, and make work more enjoyable.\nWorking at AmplifAI has been a great experience for me as I was able to learn and gain practical expertise with SQL, Azure, Java script, jQuery, and.net. In addition, I had the privilege of collaborating with an exceptional team of knowledgeable, encouraging, and kind individuals, providing me with an ideal environment for both personal and professional growth.\nI would like to express my sincere gratitude to Sreedhar, the CTO of AmplifAI, for providing me with this opportunity. I am also thankful to Venkata, my manager, and my teammates for their invaluable support and guidance during my employment.\nFinally, I would like to acknowledge the role of Professor Mark Thouin and Professor Gaurav Shekhar, our program directors, in motivating us to keep learning and growing, both inside and outside the workplace.\n#UTDMSITM #UTDJSOM "", '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7724,https://jsom.utdallas.edu/internship-stories/7724,"['Rahul Paladugula', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tVictoireus LLC\t\t\t', ""\n\n\t\t\t\tAs a recent intern at Victoire Systems, I had an exceptional learning experience in one of the most dynamic and professional environments I've ever encountered. During my time at Victoire Systems, I had the opportunity to fine-tune my abilities, explore my talents, and develop my skills in a broader range.\nMy tasks as an intern included working with Sqoop to import and export data from RDBMS to HDFS and Hive. I also utilized Spark SQL to handle structured data, load JSON data, and create schema RDD while loading it into Hive tables. These tasks were instrumental in helping me learn more about Spark and its functionalities, and I developed technical skills in database management, data quality, data integration, and big data processing, as well as soft skills in teamwork, communication, and time management. As someone who has always been interested in data, this was an invaluable experience that will serve me well in my future endeavors.\nI would like to express my gratitude to my coworkers and my manager, Praveen, for their support and advice during my internship. I appreciate the welcoming and cooperative work environment that fostered my success. The knowledge and abilities I have gained from this experience are priceless, and I am eager to use them in my future ventures.\nOverall, my internship at Victoire Systems was an incredible experience that allowed me to use my talents in a realistic environment, learn from knowledgeable people, and comprehend the data sector better. I am grateful for this opportunity and highly recommend Victoire Systems to anyone looking for a challenging and rewarding internship experience.\n#utdmsitm #utd #itm #intern "", '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7725,https://jsom.utdallas.edu/internship-stories/7725,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7726,https://jsom.utdallas.edu/internship-stories/7726,"['Deepika Dhulipalla', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tUWorld, LLC\t\t\t', '\n\n\t\t\t\tUWorld is a prominent provider of web-based preparation materials for college entrance exams, undergraduate and graduate level assessments, and professional licensure exams all across the United States. For nearly two decades, more than a million students have relied on our services to get ready for crucial examinations.\nMy internship at Uworld was enriching and engaging. Graduating from business school I have always wanted to experience and work on the business side of the organization and Uworld gave me an opportunity to work as a Business Analyst for one of its products. During my internship, I was responsible for managing the development of the product from conception to launch. I worked closely with stakeholders, development teams and UI/UX designers to ensure that the product met the needs of users and stakeholders while being delivered on time and within budget.\nI worked closely with stakeholders to understand their needs and translate those needs into product requirements. This involved conducting user research, analyzing data, and gathering feedback from stakeholders to ensure that the product met their expectations. I  also collaborated with designers to create user-friendly interfaces and prototypes that met the needs of users and stakeholders.\nAs a Business analyst, I was responsible for prioritizing features and functionalities to ensure that the product was delivered on time and within budget. This involved working closely with the development team to ensure that development efforts were aligned with product goals and priorities.\nIt was an immensely rewarding experience to be a part of the business decisions and witness the various facets of organizational management. Being involved in the product development process from start to finish and ensuring the product roadmap was met provided a sense of accomplishment. Moreover, gaining insights into the intricacies of IT management was the cherry on top of the cake, especially as a business school graduate. The opportunity to understand the technical aspects of IT and its integration with business operations was invaluable and has expanded my knowledge and skill set.\n#utdmsitm \n#Uworldinterns2023 \n#hirejsom ', '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7727,https://jsom.utdallas.edu/internship-stories/7727,"['Pratik Devharkar', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tcloud resources llc\t\t\t', '\n\n\t\t\t\tDuring my internship, I had the opportunity to work on various projects related to SQL, Java microservices, and AWS. As part of my internship, I worked on designing and implementing databases using SQL, which helped me gain practical knowledge in data modeling, data manipulation, and database optimization. I also worked on various Java microservices, where I gained hands-on experience in developing scalable and efficient microservices. \nMoreover, I got the chance to work on Amazon Web Services (AWS), where I learned how to deploy applications, manage servers, and configure load balancers. Additionally, I was able to work on AWS services such as EC2, S3, and Lambda, which helped me understand cloud computing concepts and their practical applications.\nThroughout my internship, I was able to work with a diverse group of professionals, including developers, project managers, and other interns. This experience helped me to improve my teamwork and communication skills, which are critical in any work environment.\nOverall, my internship experience was incredibly valuable, and I was able to learn a lot in a short amount of time. I gained practical experience in various technical areas, and I am now confident in my ability to take on new challenges in the field of technology.\nI would like to thank\n#UTDMSITM #jsom ', '\n\t\t\tInternet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7728,https://jsom.utdallas.edu/internship-stories/7728,"['Ching-Ju Kao', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tTraxID\t\t\t', '\n\n\t\t\t\tThis semester, I did an internship in TraxID. TraxID is an information technology company with decades of hardware and software experience out of Dallas. TraxID offers enterprise software solutions to companies that need to manage mission-critical operations in multiple locations, including field operations. \nTwo of my main jobs are developing marketing strategies for targeted industry segments and generating performance reports for operating systems. On the marketing side, I have to improve the companyâ€™s online presence and maintain the website. Also, I need to look for potential clients and reach out to them. The most important skill I improved here is to applicate SQL to generate a sales cycle report which is the report that I mainly worked on. The report contains three parts: (1) how many quotes become a billable invoice, (2) how much difference between quoted vs. invoiced subtotal of those completed quotes, (3) how long does it take to complete a sales cycle (consider the qty). \nThis internship allows me to practice my knowledge in the actual industry world. I gained lots of experience from this internship. I want to thank everyone on our team. Thanks to my co-workers, who are very lovely and helped me a lot. I learned how to be a team player and cooperate with other members of this big family. I accepted the extension of my internship offer for the next semester and look forward to continuing working in TraxID.\n#UTDMSITM ', '\n\t\t\tJSOM Handshake\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7729,https://jsom.utdallas.edu/internship-stories/7729,"['Gana Raj Kumar Chowdary Mutyala', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tSkillo Inc\t\t\t', ""\n\n\t\t\t\tI worked on real-world projects and interacted with other developers during my internship as a Software Developer at Skillo Inc. This has provided me with exposure to the day-to-day operations of a software development team and has assisted me in developing my abilities and industry expertise.\nI was involved in many parts of software development, including assessing user requirements, building software solutions, establishing multistage pipeline automation and scripted pipelines, and doing performance testing on software applications. For Some clients, i also worked using salesforce to create Lightning Applications and Dynamic web pages. I also set up Docker and Kubernetes-based clusters in on-premise and AWS from scratch. I worked on several technologies, including Java, Python, SQL, AWS, JavaScript, Angular, among others.\nThe mentorship and support provided by my colleagues, especially my supervisor Radhika Meka, has been a significant element of my internship as a software developer. They also gave me constructive feedback on my performance and career growth advice. Coming to a new country, studying, and working, she taught me time management skills, how to prioritize activities, and how to do my tasks on time. My Colleagues supported me a lot by helping me accomplish the tasks even when I'm working remotely. I was also able to network with other colleagues and professionals.\nIn conclusion, my internship as a software developer was an incredible experience that allowed me to display my skills in real-world applications. It has been a fantastic opportunity to expand my industry knowledge and skills, collaborate with other professionals, and possibly help me gain future employment in the field.\n#UTDMSITM "", '\n\t\t\tInternet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7730,https://jsom.utdallas.edu/internship-stories/7730,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7731,https://jsom.utdallas.edu/internship-stories/7731,"['Karthik Kommineni', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tCopart Inc\t\t\t', ""\n\n\t\t\t\tI am delighted to share that I had the privilege of continuing my internship as a software engineer at the Copart Dallas, TX, office. Copart is a global leader in the online auto auction industry, offering more than 175,000 cars for sale daily across multiple brands and countries. With over 200 sites across 11 countries, Copart is a true industry giant, and I was excited to be a part of such an innovative and dynamic company.\nWorking with the B2B team, I developed a solid understanding of the business by collaborating with clients and sales staff. As a Java developer, I was allowed to add value to different projects and learned a great deal from my seniors. I was also allowed to lead business enhancements, grow professionally, and gain valuable experience.\nBuilding on my previous experience, I used my knowledge of new tools and technologies, collaborating with senior engineers and management to achieve optimal application design, proactive communication with teammates to improve processes and engineering excellence, and working on production bugs, stories, and client enhancements. My technical knowledge of Spring, Spring Boot, Rest API, Jenkins, and Maven grew. Additionally, I refreshed my Java and SQL knowledge and gained proficiency in version control systems such as GitHub.\nThis internship at Copart Inc has helped me hone my critical and strategic thinking, decision-making, teamwork, interpersonal, and time management skills. I am grateful to my team, particularly my Director Mohan, Manager Krishna, and senior Brian, for their unwavering support throughout my time at Copart. This experience has provided me with a solid foundation for future endeavors.\nI would like to express my sincere appreciation to my professors, most notably Mark Thouin at The University of Texas at Dallas (JSOM), for their guidance and support. Overall, this internship has been an enriching and enjoyable experience, and I look forward to further learning and growth. Copart's commitment to innovation and customer service has truly inspired me, and I hope to one day have the opportunity to contribute to the company's continued success.\n#Copart #UTDJSOM #UTDMSITM #SpringInternship "", '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7732,https://jsom.utdallas.edu/internship-stories/7732,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7733,https://jsom.utdallas.edu/internship-stories/7733,"['Mansi Agrawal', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tProdapt North America Inc.\t\t\t', ""\n\n\t\t\t\tI recently had the privilege of continuing my internship for the spring semester at Prodapt as a Data Scientist for a leading telecom client. This opportunity not only enriched my professional experience but also allowed me to apply the knowledge gained during my Information Technology Management program to real-world scenarios.\nAt Prodapt, I was responsible for analyzing vast amounts of data to extract valuable insights that played a crucial role in our client's decision-making process. The use cases I worked on were both fascinating and challenging, and they provided me with a solid understanding of the practical applications of data science in the business world.\nMy primary focus during the internship was to create prediction models and text classification models, which were instrumental in identifying the root causes of various business challenges. These models enabled our client to pinpoint areas for improvement, such as reducing customer service time and operational costs. To accomplish this, I leveraged cutting-edge technologies like Google Cloud Computing (GCP) and BigQuery for extracting live data, and Python for building models.\nThe ITM program played a vital role in preparing me for this internship, with subjects like Applied Machine Learning and Applied Natural Language Processing proving to be immensely valuable throughout my tenure. The theoretical knowledge I gained from these courses allowed me to excel in my role and contribute meaningfully to the projects I worked on.\nI would like to express my heartfelt gratitude to Prodapt for treating me as a valued member of the team, rather than just an intern. I am particularly grateful to Boominathan Shanmugam, Ulaganathan Selvaraj, and Kiruthika Varatharajan for their unwavering support and guidance, which helped me grow both professionally and personally. Their mentorship and the opportunities they provided have been invaluable in shaping my career trajectory.\nIn conclusion, my internship experience at Prodapt has been nothing short of exceptional. I have gained invaluable knowledge and experience in the field of data science, which has prepared me for the next stage of my career. I am eager to continue building upon the foundation laid during this internship and look forward to future opportunities in this ever-evolving field.\n#UTDMSITM "", '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7734,https://jsom.utdallas.edu/internship-stories/7734,"['Vaishnavi Guntha', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tSentier Technologies\t\t\t', ""\n\n\t\t\t\tMy duties as a data engineering intern involved creating and overseeing intricate data pipelines to satisfy business needs. To increase the infrastructure's general effectiveness and scalability, I streamlined manual operations and improved data transmission.\nI created analytics solutions that provide practical knowledge about crucial company performance indicators like client acquisition and operational effectiveness. I worked together with stakeholders from different teams to pinpoint and resolve data-related technical difficulties and to support their data infrastructure requirements.\nOne of my main areas of interest was the isolation and protection of data across many data centers. I focused on developing data tools for the analytics and data scientist team members to aid in the development, optimization, and making of the product.\nDuring my internship, I collaborated closely with data and analytics specialists to enhance the performance of our data systems. I assisted the organization in achieving its goals and remained competitive by utilizing my expertise in data engineering and analytics.\nOverall, it was both tough and gratifying for me to work as a Data Engineer intern. In the areas of analytics, automation, and data management, I learned a lot. I had the chance to put my academic skills to use on real-world tasks and gain information from seasoned business experts. I have no doubt that the knowledge and expertise I acquired during my internship will enable me to succeed in my future position as a Data Engineer.\n#utdmsitm "", '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7735,https://jsom.utdallas.edu/internship-stories/7735,"['Yen-Ting Liu', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tTesla\t\t\t', ""\n\n\t\t\t\tDear LinkedIn Connections,\nI am thrilled to share my experience interning as a Data Engineer at Tesla's IT Engineering department. This opportunity has allowed me to work on cutting-edge technology projects and collaborate with some of the brightest minds in the industry. \nDuring my internship, I designed and implemented data pipelines, optimized data processing workflows, and developed data quality checks. This experience gave me a unique perspective on data's critical role in enabling innovation and driving business success.\nThe Tesla IT Engineering team emphasized using the latest technology to enhance system stability and efficiency. Additionally, I learned to take ownership of my work and proactively participate in problem-solving. I developed a sense of responsibility towards my work and the initiative to solve problems as they arise.\nThis internship allowed me to work with other departments and improve my communication skills. I learned to summarize and confirm details with others to avoid misunderstandings, which helped increase our collective work efficiency. Moreover, I learned to multitask and continue learning new technologies while handling a busy workload. I set aside a specific amount of time each day to develop new skills and not allow other tasks to interrupt my learning. These valuable lessons about teamwork, communication, and personal responsibility in the workplace will continue to benefit me in my future career endeavors. I am grateful for the opportunity to have interned with such a dynamic and innovative company like Tesla.\nI am writing to express my sincere gratitude to Tesla for giving me this invaluable experience. I have gained a wealth of knowledge and skills that I will carry throughout my career. I am grateful for the guidance and support from my colleagues and supervisors, who helped me develop personally and professionally. Thank you, Tesla, for investing in my growth and providing an unforgettable internship experience.\n#UTDMSITM "", '\n\t\t\tJSOM Handshake\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7736,https://jsom.utdallas.edu/internship-stories/7736,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7737,https://jsom.utdallas.edu/internship-stories/7737,"['Sai Teja Rayapati', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tBank of Montreal US\t\t\t', '\n\n\t\t\t\tI am delighted to share my Spring\'23 Internship experience at the Bank of Montreal (BMO US) as a ETL Developer Intern - SDE.\nBMO US is an independent subsidiary of the multinational investment bank and financial services company Bank of Montreal, commonly known as ""BMO"". It is the 8th largest bank in North America by assets, providing personal and commercial banking, global markets, and investment banking services to more than 12MN customers.\nI worked in Enterprise Risk Management department for Firm Wide Stress Testing (FWST) project. The scope of this project is to provide data needed for next-generation platforms supporting the development and implementation of Credit Risk models. This platform simplifies the introduction of new models, improves turnaround time for existing capabilities, and expands model simulation to enable better precision, enabling the firm to improve performance and lower costs while advancing Enterprise Risk Management\'s capabilities. \nI had the opportunity to continue my Fall\'22 internship on the same project. As a data engineer, I  worked primarily on RDBMS and AWS Cloud. My job responsibilities involved building complex SQL queries for extracting data from on-Premise Netezza database and migrating data to AWS cloud using SSIS jobs for transformation. In AWS cloud, using services like Datasync, Lambda, S3, Athena, and Step Function, a data pipeline was built which transforms the data as required. Transformed output is fed to numerous downstream applications. I built Data Validation framework by analyzing data at every hop, perform data quality checks, confirm if output is in line with the expectations, and perform certain data-wrangling tasks, wherever necessary, both on-prem and Cloud. \nIn this semester, I contributed in building the data pipeline by orchestrating jobs through Apache Airflow. I co-ordinated with business users to support for the System Integration and User Acceptance Testing activities which gave me lot of business insights and helped me acquire domain knowledge of credit risk reporting in banks. I developed an in-depth understanding of Agile methodologies and performed a scrum master role collaborating with team members globally. In addition, I created dashboards on JIRA depicting various KPIs, which helps the higher management track status and progress of multiple projects. \nAll of this would not have been possible without the constant motivation and support of my manager, who has been a great mentor and inspiration all along. My teammates were always a ping away and readily supported me whenever required. I want to thank BMO US for providing me with this opportunity to learn, grow and contribute.\nFinally, I would like to express my profound gratitude to The University of Texas at Dallas, Naveen Jindal School of Management, UT Dallas, Prof. Mark Thouin, Prof. Gaurav Shekhar for their continuous encouragement and support.\nThis program has helped me achieve immense professional and personal growth. Looking forward to many more learnings!! ðŸ˜Š\n#UTD #JSOM #MSITM #UTDMSITM #UTDINTERN ', '\n\t\t\tJSOM Handshake, Internet (e.g. company website, job search engines)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7738,https://jsom.utdallas.edu/internship-stories/7738,"['Sai Ram Charan Simhadri', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tDeloitte Consulting LLP\t\t\t', '\n\n\t\t\t\tAs I am moving towards my graduation, I would like to share my Spring 2023 Experience at Deloitte as SAP GTS Consultant. It has given me valuable exposure in understanding how the supply chain process works.\nSpring internship has been challenging yet rewarding experience, I used various tools like SAP GTS and Automation tools. Learned how a consultant handles the different situations while providing solutions to the client. I had an opportunity to interact/work with different advisory teams integrated and project development methodologies. Also, I have worked as cross functional consultant for Sales and distribution and Material Management along with Global Trade Services which is my major skill.\nOverall, my tenure at Deloitte helped me understand the end-to-end supply chain process and has provided me with valuable insights into the complexities of managing a large-scale ERP operations, management, business communications, latest SAP apps exposure and also time management skills. I am thankful to my team and colleagues for their support throughout the time and providing valuable guidance. Also to the The University of Texas at Dallas and Naveen Jindal School of Management, UT Dallas , career management center for being constant support and offer well structured training/curriculum to the students.\n#UTDALLAS #MSITM #jsom ', '\n\t\t\tJSOM career event, Internet (e.g. company website, job search engines)\t\t\t', 'During my internship at Technosoft Corporation, I was assigned to work on a government-based project ...', 'Greetings everyone!!\n\nI am extremely happy and grateful to have received internship of ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7739,https://jsom.utdallas.edu/internship-stories/7739,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
